id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
1314,565,Mastercard,Debit,5122535818803524,Nov-20,15,NO,1,$18090,Feb-13,2013,No
4071,565,Visa,Debit,4125650435743087,Sep-24,385,NO,1,$16080,Jul-18,2018,No
3175,565,Mastercard,Debit,5971222369856302,Aug-24,849,NO,1,$17599,May-16,2016,No
5829,1980,Mastercard,Debit,5950930953873248,Nov-23,808,YES,2,$12224,Dec-05,2006,No
545,1494,Mastercard,Debit,5548555538116203,Sep-24,20,YES,1,$8998,Jan-20,2020,No
3579,1494,Mastercard,Debit,5975842385182413,Sep-24,596,YES,2,$10726,Jun-14,2014,No
1842,1494,Visa,Credit,4001128847479532,Feb-20,545,YES,1,$6300,Feb-20,2020,No
2340,1494,Discover,Credit,6256655285791156,Jan-20,723,YES,2,$4400,Mar-15,2015,No
5830,1809,Mastercard,Debit,5983963364999906,Mar-20,398,YES,2,$18089,Dec-05,2013,No
2114,1809,Mastercard,Debit,5267464048631434,Apr-20,482,YES,1,$10683,Mar-06,2009,No
4026,1809,Visa,Credit,4993554379679385,May-21,872,YES,1,$14600,Jul-14,2014,No
370,1809,Mastercard,Debit (Prepaid),5654819097107073,Jan-19,842,YES,1,$94,Jan-18,2018,No
1338,1809,Mastercard,Debit,5396886931773520,Aug-24,7,YES,1,$27308,Feb-14,2014,No
3866,1809,Visa,Credit,4638912192601829,Jan-22,730,YES,1,$17900,Jul-08,2008,No
2981,637,Visa,Debit,4710368677781819,Dec-22,979,YES,1,$26410,May-08,2011,No
3745,637,Visa,Credit,4668652753651992,Oct-11,262,YES,2,$28600,Jul-05,2011,No
2115,637,Mastercard,Debit,5861641374361784,Oct-19,253,YES,2,$41057,Mar-06,2010,No
3078,637,Visa,Debit,4769992479242564,Aug-12,572,YES,2,$3864,May-10,2015,No
1402,1770,Amex,Credit,3.60626E+14,Jun-22,933,YES,1,$8400,Feb-20,2020,No
6054,1770,Visa,Debit,4357425484787569,May-22,368,YES,1,$5024,Dec-11,2012,No
1843,1770,Visa,Debit,4026093953102401,Sep-23,100,YES,2,$10607,Feb-20,2020,No
5264,1770,Visa,Credit,4908479439696234,Dec-17,597,YES,1,$0,Oct-12,2012,No
4427,527,Mastercard,Credit,5048637026282696,Sep-15,671,YES,2,$10500,Aug-14,2014,No
546,1139,Mastercard,Debit,5986665930699666,Dec-21,654,YES,2,$19185,Jan-20,2020,No
177,1459,Visa,Credit,4382384960777396,May-20,622,NO,2,$7100,Jan-08,2011,No
3147,1459,Mastercard,Credit,5890992850865874,Aug-14,901,YES,1,$4000,May-14,2014,No
3383,1459,Mastercard,Debit,5197434740318528,Aug-23,239,NO,2,$12708,Jun-08,2008,No
352,1544,Amex,Credit,3.9118E+14,Feb-22,329,YES,2,$4400,Jan-16,2016,No
3137,1544,Visa,Debit,4875181033970231,Jan-20,251,YES,1,$16017,May-13,2013,No
547,1174,Mastercard,Debit,5860197030769935,Aug-24,281,YES,2,$2066,Jan-20,2020,No
6040,112,Mastercard,Debit,5640702051187580,May-20,931,YES,1,$16320,Dec-11,2011,No
4398,112,Visa,Debit,4992803371205194,Dec-23,569,YES,2,$13060,Aug-12,2012,No
1134,112,Amex,Credit,3.02014E+14,Mar-22,649,YES,2,$8900,Feb-08,2015,No
4339,112,Visa,Debit,4630099263440870,Jun-21,412,YES,2,$10517,Aug-10,2014,No
3470,112,Mastercard,Debit,5374280583814639,Dec-24,56,NO,2,$13245,Jun-10,2012,No
5378,369,Mastercard,Debit (Prepaid),5446800304569122,Jan-23,445,YES,1,$90,Nov-02,2009,No
2779,369,Mastercard,Debit (Prepaid),5156265505747462,Dec-23,637,YES,1,$72,Apr-18,2018,No
2982,369,Visa,Debit,4294953678019554,Apr-13,826,YES,1,$18280,May-08,2011,No
2443,369,Mastercard,Credit,5146321258920935,Nov-21,990,NO,1,$13600,Apr-03,2012,No
2889,994,Visa,Debit,4992900043507941,May-21,759,YES,1,$12778,May-05,2010,No
4008,994,Mastercard,Debit,5105306234690030,Jul-21,820,YES,1,$12917,Jul-13,2013,No
50,994,Mastercard,Credit,5313764903937416,Aug-07,767,YES,2,$6000,Jan-04,2010,No
3243,994,Visa,Debit,4700657272928284,Jun-23,777,YES,2,$8874,Jun-02,2012,No
3904,994,Visa,Debit,4580268631896002,Sep-15,809,YES,2,$4322,Jul-09,2013,No
3734,994,Mastercard,Debit,5489321492149951,May-24,649,YES,1,$9219,Jul-05,2008,No
5367,994,Mastercard,Debit,5465749251061861,Sep-21,326,YES,1,$6088,Nov-01,2005,No
1403,1592,Amex,Credit,3.5752E+14,Jan-22,371,YES,2,$20800,Feb-20,2020,No
1844,1592,Visa,Credit,4346868490904984,Nov-20,171,YES,2,$12700,Feb-20,2020,No
1845,1592,Visa,Debit (Prepaid),4656354454428696,Feb-20,733,YES,2,$76,Feb-20,2020,No
3346,1029,Mastercard,Debit,5044033311360211,Apr-12,274,YES,2,$12760,Jun-07,2009,No
5285,1029,Discover,Credit,6303613152539126,Sep-21,328,YES,1,$3600,Oct-14,2014,No
3471,1029,Mastercard,Debit,5986920336497205,Sep-23,114,NO,2,$15894,Jun-10,2010,No
1846,1680,Visa,Credit,4041948266255615,Sep-20,531,YES,2,$11500,Feb-20,2020,No
5325,1680,Visa,Debit,4632545212498675,Aug-23,330,YES,2,$21439,Oct-17,2017,No
5460,1052,Mastercard,Debit,5000065227125905,Oct-18,388,YES,1,$32165,Nov-06,2014,No
3651,1052,Mastercard,Debit,5750094419099846,Sep-24,433,YES,2,$12346,Jul-98,2006,No
3273,494,Mastercard,Credit,5445638120890628,Oct-21,265,YES,2,$13500,Jun-04,2014,No
2333,494,Visa,Credit,4633191730342522,Jul-23,779,YES,2,$12700,Mar-14,2014,No
1847,494,Visa,Debit,4578081011383131,Jan-24,45,YES,1,$29335,Feb-20,2020,No
2890,94,Visa,Debit,4044839537020410,Jul-23,113,YES,1,$16962,May-05,2010,No
3313,94,Mastercard,Debit,5468915979157794,May-07,571,YES,2,$17007,Jun-06,2009,No
3931,425,Mastercard,Debit,5551364240063147,Feb-21,192,YES,1,$43673,Jul-10,2011,No
6133,425,Mastercard,Debit,5309902802047025,Feb-20,972,YES,1,$43973,Dec-17,2017,No
4447,425,Mastercard,Debit,5293051567146083,May-18,166,YES,1,$28069,Aug-15,2015,No
5149,425,Mastercard,Debit,5795853820688586,Nov-23,426,YES,1,$30366,Oct-09,2009,No
2492,1720,Visa,Debit,4063551913220532,May-20,737,YES,2,$1241,Apr-05,2014,No
2642,1699,Mastercard,Debit (Prepaid),5899056864789405,Jan-20,49,YES,1,$70,Apr-10,2010,No
2204,1699,Visa,Debit,4695324850759951,Aug-22,519,YES,1,$60610,Mar-08,2008,No
4245,1699,Mastercard,Debit,5384665641390052,May-22,508,YES,1,$50961,Aug-08,2010,No
4437,1699,Visa,Debit,4913546275337010,Oct-20,412,YES,1,$31896,Aug-14,2014,No
5043,1699,Amex,Credit,3.68846E+14,Oct-13,144,YES,1,$30500,Oct-06,2007,No
5593,1699,Amex,Credit,3.0405E+14,Oct-15,923,YES,2,$19300,Nov-10,2010,No
1018,1699,Mastercard,Credit,5782316964774499,Jun-06,758,YES,1,$24600,Feb-03,2013,No
2922,1495,Amex,Credit,3.24324E+14,Jul-16,548,YES,1,$15700,May-07,2013,No
4941,1495,Visa,Debit (Prepaid),4980389315137738,Aug-22,222,YES,2,$22,Oct-99,2016,No
2071,1495,Visa,Credit,4455799501123948,May-07,651,YES,1,$3100,Mar-04,2011,No
3531,1495,Visa,Debit,4211342868154020,Apr-19,108,YES,1,$42241,Jun-11,2012,No
5767,1495,Visa,Debit,4126791237469970,Jul-20,502,YES,1,$25497,Dec-00,2012,No
1568,1495,Mastercard,Debit,5545501337471546,Feb-20,42,YES,1,$28188,Feb-20,2020,No
2099,1495,Visa,Credit,4763707007052282,Apr-20,329,NO,2,$14300,Mar-05,2012,No
548,1005,Mastercard,Debit,5297814036761845,Nov-20,436,YES,2,$12035,Jan-20,2020,No
1569,439,Mastercard,Credit,5332016559235674,Feb-20,171,YES,2,$10800,Feb-20,2020,No
2762,439,Mastercard,Debit,5427056152561933,May-20,439,NO,1,$16332,Apr-16,2016,No
5172,1285,Visa,Debit,4114452714679730,Dec-21,613,YES,2,$6724,Oct-09,2011,No
3216,1285,Mastercard,Debit,5607772753172564,Dec-23,609,YES,2,$20933,Jun-00,2014,No
2180,1973,Mastercard,Debit,5905311924160314,Aug-20,400,YES,1,$25253,Mar-08,2008,No
1284,1973,Visa,Debit,4175483090792339,Apr-21,147,YES,2,$13202,Feb-11,2011,No
2342,1973,Mastercard,Debit (Prepaid),5368860011761099,Mar-20,207,YES,2,$78,Mar-15,2015,No
2879,1973,Mastercard,Debit,5700569085858753,Jan-21,37,YES,1,$16441,May-05,2008,No
549,448,Mastercard,Credit,5114662442047901,Feb-21,247,YES,2,$7200,Jan-20,2020,No
4633,1907,Mastercard,Debit,5904516440918627,Sep-23,838,YES,1,$8342,Sep-07,2009,No
550,1907,Mastercard,Credit,5873879871800491,Sep-21,895,YES,2,$5700,Jan-20,2020,No
2660,73,Visa,Credit,4813468957928983,Mar-20,563,YES,1,$14300,Apr-10,2010,No
2720,73,Visa,Debit,4782359944930749,Jun-24,12,NO,1,$17252,Apr-13,2013,No
4713,73,Mastercard,Credit,5049713217655208,Jul-23,980,YES,1,$11900,Sep-09,2012,No
4323,1097,Mastercard,Debit,5064803986712494,Jan-22,477,YES,1,$10445,Aug-10,2010,No
4324,1097,Mastercard,Debit (Prepaid),5101374030372418,May-11,237,YES,1,$73,Aug-10,2010,No
4690,1097,Visa,Debit,4438751767989238,May-22,781,YES,1,$17319,Sep-08,2010,No
5728,1644,Visa,Credit,4623909080454335,Feb-20,314,YES,2,$9400,Nov-16,2016,No
3089,1644,Discover,Credit,6244344461424370,Apr-15,414,YES,2,$8900,May-11,2014,No
5525,1644,Mastercard,Debit,5543479633732955,Apr-21,192,YES,2,$9324,Nov-08,2009,No
3867,1644,Visa,Debit,4023733457618418,Jan-24,3,YES,2,$8834,Jul-08,2017,No
3001,1644,Mastercard,Debit,5998143511839617,May-22,174,YES,1,$8304,May-09,2013,No
3444,1644,Visa,Credit,4715738219735937,Jul-23,643,YES,1,$10900,Jun-09,2009,No
982,967,Visa,Credit,4249186321078698,Mar-14,613,YES,2,$9300,Feb-00,2006,No
3118,967,Mastercard,Debit,5505908551325322,Sep-12,646,YES,1,$10946,May-12,2012,No
1570,1929,Mastercard,Debit,5950513884296124,Feb-20,729,YES,2,$24576,Feb-20,2020,No
4650,1114,Visa,Credit,4417056929607717,Oct-17,693,YES,2,$12500,Sep-07,2013,No
4246,1114,Mastercard,Debit (Prepaid),5694461259251008,Jan-24,86,YES,2,$40,Aug-08,2009,No
4325,1114,Mastercard,Debit,5620106433417052,Nov-24,339,YES,2,$21408,Aug-10,2015,No
1029,1087,Mastercard,Debit,5403500140212676,Feb-20,642,NO,1,$9433,Feb-04,2009,No
3266,1087,Amex,Credit,3.45939E+14,Nov-20,382,YES,2,$7400,Jun-04,2006,No
1571,95,Mastercard,Debit,5538497557105107,Feb-20,247,YES,1,$34858,Feb-20,2020,No
1848,95,Visa,Debit,4184962720948425,Feb-20,526,NO,1,$28147,Feb-20,2020,No
551,1778,Mastercard,Debit,5640299040746333,Aug-22,259,YES,1,$13857,Jan-20,2020,No
1572,1778,Mastercard,Debit,5995738761199496,Sep-21,674,YES,2,$10236,Feb-20,2020,No
3770,1031,Mastercard,Credit,5300090302126885,Apr-24,94,YES,1,$15700,Jul-06,2010,No
130,1031,Mastercard,Debit,5438397481754732,May-21,868,YES,2,$25080,Jan-07,2012,No
2565,1031,Mastercard,Debit,5477335030821502,Jun-12,801,YES,2,$31604,Apr-08,2014,No
4009,1031,Mastercard,Credit,5445191857932855,Oct-15,194,YES,2,$5600,Jul-13,2013,No
5698,1031,Mastercard,Debit,5179089621739035,Mar-22,274,YES,1,$16220,Nov-14,2014,No
3002,1031,Mastercard,Debit,5984945879573910,Nov-21,289,YES,1,$44568,May-09,2011,No
196,1031,Mastercard,Credit,5301525411053274,Jul-12,424,YES,2,$12500,Jan-09,2009,No
4714,1031,Mastercard,Credit,5972887381229032,Apr-15,441,YES,2,$12200,Sep-09,2009,No
1849,788,Visa,Debit,4771614681971768,Jun-21,353,YES,2,$27220,Feb-20,2020,No
1573,788,Mastercard,Debit,5109840055437737,Dec-24,456,YES,2,$14303,Feb-20,2020,No
3571,728,Visa,Debit,4434350524306826,Aug-20,920,YES,2,$10289,Jun-13,2013,No
1174,728,Mastercard,Debit,5206347664104995,Jun-19,337,YES,2,$10618,Feb-09,2009,No
3421,728,Mastercard,Debit,5554817119459376,May-10,894,YES,2,$10909,Jun-09,2009,No
1246,1639,Visa,Debit,4973656988526728,Feb-23,703,YES,2,$31554,Feb-10,2010,No
807,1587,Visa,Debit,4600575353397286,Feb-20,105,YES,1,$35148,Jan-20,2020,No
3996,1587,Mastercard,Debit,5638793020721462,Feb-20,531,YES,2,$35968,Jul-12,2012,No
3034,1587,Amex,Credit,3.43246E+14,Jul-22,728,YES,1,$30900,May-10,2016,No
5308,1883,Visa,Debit,4745291753757744,Dec-17,291,YES,1,$22122,Oct-15,2015,No
4551,1883,Mastercard,Debit,5391562008232881,Jan-23,139,YES,1,$21240,Sep-04,2006,No
4865,1883,Visa,Debit,4114185411174504,Jul-23,606,YES,2,$33181,Sep-13,2013,No
3401,1883,Visa,Credit,4971073775593251,Nov-16,354,YES,2,$13900,Jun-08,2008,No
2773,712,Visa,Debit,4891475179534976,Dec-18,326,YES,2,$18316,Apr-17,2017,No
3615,712,Visa,Debit,4047431792511852,May-24,615,YES,1,$14858,Jun-16,2016,No
5506,712,Visa,Debit,4167964897226165,Oct-22,954,YES,1,$21414,Nov-07,2008,No
4758,712,Discover,Credit,6443318322155670,Jul-21,518,YES,1,$14900,Sep-10,2010,No
3804,712,Mastercard,Debit,5400865230848610,Jun-20,591,YES,1,$12992,Jul-07,2015,No
4247,1414,Mastercard,Credit,5954521242015508,Feb-20,394,YES,1,$8300,Aug-08,2013,No
2057,1414,Mastercard,Debit (Prepaid),5376758306260437,Apr-11,26,YES,1,$56,Mar-04,2008,No
2205,1414,Visa,Debit,4952408792507245,Sep-23,78,YES,2,$5283,Mar-08,2010,No
2077,1414,Discover,Credit,6669631772050778,Mar-12,182,YES,2,$10600,Mar-05,2008,No
552,243,Mastercard,Debit,5795511997395934,Mar-23,987,YES,1,$5158,Jan-20,2020,No
4475,146,Visa,Debit,4778924908010471,Feb-21,656,YES,1,$30320,Aug-18,2018,No
1143,146,Mastercard,Credit,5895121423095414,Nov-22,726,YES,1,$14200,Feb-08,2011,No
2470,146,Visa,Debit,4417507914154983,Mar-21,178,YES,1,$28911,Apr-04,2011,No
1574,715,Mastercard,Debit,5098630896285808,Apr-23,18,YES,2,$65185,Feb-20,2020,No
6141,715,Mastercard,Debit,5369522792349411,Aug-22,597,YES,1,$36570,Dec-19,2019,No
5858,1489,Mastercard,Debit,5815399624686166,Dec-06,896,YES,1,$14138,Dec-06,2011,No
1850,1232,Visa,Debit,4515472056993650,Jun-20,464,YES,1,$21752,Feb-20,2020,No
808,1232,Visa,Debit,4009703334177340,Jun-20,922,YES,2,$23137,Jan-20,2020,No
5469,842,Visa,Debit,4212985133165351,Jan-21,884,YES,1,$32808,Nov-06,2012,No
553,486,Mastercard,Debit,5961241054000885,Feb-20,108,NO,1,$29674,Jan-20,2020,No
4993,763,Visa,Credit,4000393241453107,Oct-21,408,YES,2,$24300,Oct-03,2007,No
5393,154,Visa,Debit,4900806445604257,Jan-24,23,YES,2,$17280,Nov-03,2014,No
4340,154,Visa,Debit,4287822159932211,Nov-22,878,YES,2,$4660,Aug-10,2013,No
159,154,Mastercard,Debit,5175111743032898,Mar-11,151,YES,2,$12557,Jan-08,2013,No
5703,704,Visa,Debit,4643473532096411,Mar-24,281,YES,2,$49425,Nov-14,2014,No
4010,704,Mastercard,Debit,5696951093879559,Feb-24,206,YES,1,$47330,Jul-13,2013,No
3997,704,Mastercard,Debit,5317790276482208,Feb-20,205,YES,2,$50774,Jul-12,2012,No
2168,704,Amex,Credit,3.6478E+14,Dec-22,611,YES,1,$22800,Mar-08,2008,No
5387,704,Mastercard,Debit,5036311337651630,Dec-09,979,YES,2,$75640,Nov-03,2009,No
2945,704,Visa,Debit,4463424589377220,Dec-24,763,YES,1,$65540,May-07,2012,No
1851,1409,Visa,Debit,4157877736359764,Sep-23,927,YES,2,$16998,Feb-20,2020,No
809,1601,Visa,Credit,4520782324393284,Feb-23,938,YES,2,$12300,Jan-20,2020,No
1852,1601,Visa,Credit,4483016880530879,May-21,825,NO,1,$17100,Feb-20,2020,No
226,729,Mastercard,Debit,5279503639469023,Feb-20,613,YES,2,$23039,Jan-10,2010,No
298,729,Mastercard,Debit,5279484044685392,Apr-23,166,YES,1,$17795,Jan-12,2012,No
2217,729,Mastercard,Credit,5958667117657314,Dec-22,906,YES,2,$9000,Mar-09,2011,No
5507,729,Visa,Debit,4850099627830735,May-08,361,YES,1,$14424,Nov-07,2010,No
3905,729,Visa,Credit,4367249512395505,Aug-22,956,YES,2,$5700,Jul-09,2011,No
4024,729,Mastercard,Debit,5219693851377223,Dec-14,164,NO,1,$14626,Jul-14,2014,No
1306,1016,Visa,Credit,4720586956662009,Jan-23,320,YES,1,$200,Feb-12,2012,No
5883,1016,Mastercard,Debit,5470825522118885,Jul-21,682,YES,1,$282,Dec-07,2009,No
2086,1016,Mastercard,Debit,5573795199148995,Dec-19,547,YES,2,$350,Mar-05,2011,No
4771,1214,Mastercard,Debit,5937904364088537,Aug-20,832,NO,2,$42537,Sep-10,2010,No
5508,1214,Visa,Debit,4968168260037253,May-21,607,YES,1,$21073,Nov-07,2011,No
1404,1760,Amex,Credit,3.5672E+14,May-22,536,YES,1,$14600,Feb-20,2020,No
1575,1760,Mastercard,Debit,5416703809937284,Oct-24,938,YES,2,$10722,Feb-20,2020,No
1853,927,Visa,Debit,4095066683929908,Feb-24,892,NO,2,$27618,Feb-20,2020,No
4809,927,Mastercard,Debit,5118587392070717,Apr-20,847,YES,1,$27180,Sep-11,2011,No
554,1667,Mastercard,Debit,5421616899749760,Jan-20,724,YES,2,$10522,Jan-20,2020,No
5379,1796,Mastercard,Debit,5346072026592587,Apr-20,558,NO,2,$18555,Nov-02,2011,No
3998,1796,Mastercard,Debit,5419562718481392,Nov-20,119,NO,1,$16746,Jul-12,2012,No
4850,1796,Mastercard,Debit,5363296926225059,Feb-18,610,YES,1,$15974,Sep-13,2013,No
2964,179,Mastercard,Debit,5078628761076723,Nov-24,417,YES,2,$17417,May-08,2009,No
1854,179,Visa,Debit,4275777560156841,May-22,497,YES,2,$519,Feb-20,2020,No
5831,395,Mastercard,Credit,5128363217409052,Jul-09,544,YES,1,$11500,Dec-05,2013,No
3950,395,Visa,Credit,4544634327077881,Aug-22,761,YES,1,$10100,Jul-10,2011,No
5192,395,Mastercard,Debit,5220458045937942,Aug-14,915,YES,2,$26174,Oct-10,2011,No
2027,395,Visa,Credit,4851388792432581,Feb-24,137,YES,2,$16400,Mar-01,2011,No
1855,513,Visa,Credit,4667535072590504,Sep-20,606,YES,1,$8000,Feb-20,2020,No
810,513,Visa,Credit,4664728417615626,Nov-21,869,YES,2,$9800,Jan-20,2020,No
1354,513,Mastercard,Debit,5974986702403547,Sep-21,939,YES,1,$24645,Feb-15,2015,No
6139,513,Visa,Debit,4535668224287785,Dec-18,691,YES,2,$14805,Dec-18,2018,No
4618,187,Visa,Credit,4508583693612523,Jan-19,224,NO,1,$3100,Sep-06,2006,No
2483,491,Mastercard,Debit,5101946899181167,Mar-24,990,YES,2,$6710,Apr-05,2013,No
3236,491,Mastercard,Debit,5438809137996738,Mar-18,668,YES,2,$7176,Jun-02,2012,No
2050,491,Visa,Credit,4307361097049954,Aug-21,775,YES,2,$8000,Mar-03,2008,No
2021,1153,Mastercard,Debit (Prepaid),5026167712266475,Sep-24,271,YES,2,$64,Mar-01,2006,No
3906,377,Visa,Credit,4962400888198876,Sep-22,266,YES,2,$16400,Jul-09,2009,No
4669,377,Mastercard,Debit,5022081495088085,Oct-22,893,YES,2,$2536,Sep-08,2008,No
1175,377,Mastercard,Debit,5009400051376027,Nov-23,417,YES,1,$30403,Feb-09,2014,No
4602,377,Mastercard,Debit,5870688639058028,Feb-24,916,NO,1,$32636,Sep-06,2016,No
3003,377,Mastercard,Debit,5070774990129713,Sep-20,210,YES,2,$2536,May-09,2009,No
3176,850,Mastercard,Debit,5981401699297039,Feb-20,754,YES,2,$23072,May-16,2016,No
5699,850,Mastercard,Debit,5944442565470173,Jun-22,246,YES,1,$20881,Nov-14,2014,No
3017,1186,Visa,Debit,4845063997012954,Jan-21,278,YES,1,$12325,May-09,2009,No
61,1186,Visa,Debit (Prepaid),4684695086265308,Sep-22,621,YES,1,$47,Jan-04,2013,No
2946,1186,Visa,Debit,4731388951338396,Nov-20,782,YES,2,$3433,May-07,2007,No
3306,1694,Visa,Credit,4867107450868594,May-24,494,YES,1,$16900,Jun-05,2014,No
5032,1694,Visa,Debit (Prepaid),4932238574894061,Jan-21,185,YES,2,$31,Oct-05,2013,No
5944,1694,Visa,Credit,4020990480968522,Feb-24,94,YES,2,$17700,Dec-08,2011,No
5288,1694,Mastercard,Debit,5689380221189221,Nov-16,656,NO,1,$23995,Oct-14,2014,No
3079,1694,Visa,Credit,4325110497566622,Dec-24,658,YES,1,$16900,May-10,2010,No
5668,716,Mastercard,Debit (Prepaid),5494077855460522,Jul-13,855,NO,1,$60,Nov-12,2012,No
811,716,Visa,Credit,4295673364937234,Jan-23,900,YES,1,$7000,Jan-20,2020,No
555,716,Mastercard,Debit,5513976299775159,Mar-23,404,YES,2,$7139,Jan-20,2020,No
3965,716,Discover,Credit,6849688773737188,Mar-24,590,YES,2,$5200,Jul-11,2011,No
556,716,Mastercard,Debit,5169449886762703,Sep-21,443,YES,1,$10199,Jan-20,2020,No
4715,716,Mastercard,Credit,5168351147755520,Feb-24,700,YES,1,$9800,Sep-09,2009,No
5604,1131,Mastercard,Debit,5120921074394357,May-21,974,YES,2,$21417,Nov-10,2010,No
3093,1131,Mastercard,Credit,5477242500035905,Jul-23,908,YES,1,$14600,May-11,2018,No
4378,1131,Visa,Debit,4410510990382780,May-23,405,NO,2,$23898,Aug-11,2011,No
3347,1131,Mastercard,Credit,5677631162329488,Nov-07,707,YES,2,$18200,Jun-07,2008,No
3052,1719,Mastercard,Debit,5649993743023413,May-22,600,YES,2,$16034,May-10,2010,No
2058,1719,Mastercard,Debit,5034070490953227,Mar-22,285,YES,2,$24775,Mar-04,2010,No
4942,1719,Mastercard,Debit,5079874786244954,Jun-22,200,YES,2,$1976,Oct-00,2008,No
557,254,Mastercard,Credit,5786727394117638,Apr-24,230,YES,2,$15900,Jan-20,2020,No
1247,254,Visa,Debit,4817071694522158,Jun-20,185,YES,2,$27623,Feb-10,2018,No
1576,254,Mastercard,Debit,5752088223667735,Dec-21,728,YES,1,$17584,Feb-20,2020,No
2717,226,Mastercard,Debit,5392117170606255,Mar-18,949,YES,1,$56640,Apr-13,2013,No
1856,226,Visa,Debit,4250276478482515,Oct-22,648,YES,1,$39553,Feb-20,2020,No
812,226,Visa,Debit,4042421261212789,Oct-22,437,YES,2,$42218,Jan-20,2020,No
4834,1307,Mastercard,Credit,5948740039365074,May-21,950,YES,1,$21900,Sep-12,2012,No
5912,1307,Visa,Credit,4462200560023808,Jan-14,58,YES,2,$18700,Dec-07,2009,No
2810,1307,Visa,Credit,4757620010538963,Feb-21,258,YES,2,$29200,May-00,2010,No
3730,1307,Discover,Credit,6894665401576471,Jun-24,882,YES,1,$26600,Jul-05,2009,No
111,1307,Visa,Debit,4212262433992065,Oct-21,186,YES,2,$17280,Jan-06,2012,No
5060,1095,Visa,Debit,4264613897925474,Feb-20,66,YES,1,$14761,Oct-06,2011,No
335,1095,Visa,Debit,4476982543719366,Aug-22,789,YES,1,$15158,Jan-14,2014,No
4691,1095,Visa,Debit,4761404556606276,Jun-21,579,YES,1,$16464,Sep-08,2009,No
5461,1095,Mastercard,Debit,5157599614216847,Nov-17,354,YES,2,$19100,Nov-06,2007,No
5669,1095,Mastercard,Debit,5162155568271005,Mar-22,367,YES,1,$19332,Nov-12,2012,No
5150,1729,Mastercard,Debit,5028193312710761,Jan-20,644,YES,2,$39431,Oct-09,2016,No
4634,1466,Mastercard,Credit,5801402411608920,Oct-24,190,NO,1,$9800,Sep-07,2015,No
5884,1466,Mastercard,Debit,5946854129119703,Sep-20,405,YES,1,$1866,Dec-07,2014,No
6055,1226,Visa,Debit (Prepaid),4856808577039430,Oct-24,49,YES,1,$64,Dec-11,2011,No
4159,1226,Mastercard,Credit,5191953132741850,Apr-21,7,YES,2,$9600,Aug-05,2013,No
2231,1226,Visa,Debit,4703449084120210,Jun-23,540,YES,1,$10000,Mar-09,2012,No
4126,1755,Discover,Credit,6489729869810937,Mar-21,894,YES,1,$7600,Aug-04,2011,No
998,1755,Mastercard,Debit (Prepaid),5346535957222087,Sep-24,883,YES,2,$44,Feb-02,2012,No
4228,1755,Visa,Debit,4467616812518975,Oct-20,60,YES,1,$12519,Aug-07,2009,No
2857,1755,Mastercard,Debit,5658596727246398,Feb-10,436,YES,1,$4067,May-04,2020,No
1248,1755,Visa,Debit,4353998165821083,Oct-16,159,YES,2,$367,Feb-10,2015,No
1315,1755,Mastercard,Credit,5560819053137819,Sep-17,173,YES,2,$9400,Feb-13,2013,No
558,475,Mastercard,Debit,5377432030711908,Jan-22,246,YES,1,$15579,Jan-20,2020,No
4975,1956,Visa,Credit,4208305792316900,Sep-06,135,YES,1,$11500,Oct-02,2009,No
5642,1956,Discover,Credit,6679312666731134,Sep-21,558,NO,2,$9500,Nov-11,2011,No
1125,1956,Visa,Debit,4898677117108642,Jan-23,802,YES,1,$13356,Feb-07,2007,No
2451,1956,Visa,Debit,4727180781671600,Feb-20,986,YES,1,$16385,Apr-03,2011,No
320,706,Visa,Credit,4395042092797759,Nov-23,115,YES,2,$12500,Jan-13,2013,No
4284,706,Amex,Credit,3.28201E+14,May-17,545,YES,1,$13700,Aug-09,2013,No
5114,474,Mastercard,Debit,5786077092120630,Oct-21,819,YES,1,$37303,Oct-08,2011,No
2493,474,Visa,Credit,4700082044427658,Apr-15,487,YES,1,$16900,Apr-05,2014,No
3844,474,Mastercard,Debit,5171516474516120,Nov-20,781,YES,2,$33723,Jul-08,2010,No
4034,474,Discover,Credit,6646752478037215,Sep-22,583,YES,2,$14600,Jul-15,2015,No
2218,474,Mastercard,Debit,5707467948750618,Mar-22,233,YES,1,$38084,Mar-09,2010,No
5845,474,Visa,Credit,4920320482307224,Jan-21,328,YES,2,$22300,Dec-05,2014,No
5406,1259,Mastercard,Debit,5789225518676865,Nov-24,375,YES,2,$62760,Nov-04,2010,No
3422,1259,Mastercard,Debit (Prepaid),5018503647518453,Jun-22,319,YES,1,$62,Jun-09,2009,No
5913,1259,Visa,Debit (Prepaid),4998693162966561,Aug-23,839,YES,1,$76,Dec-07,2011,No
2045,1259,Mastercard,Debit,5932390608727778,Apr-14,612,YES,1,$98334,Mar-03,2007,No
3289,1259,Mastercard,Debit,5681560415834998,Apr-21,699,YES,2,$141391,Jun-05,2005,No
